bandwidth_utilization_percent,packet_loss_percent,distance_km,network_type,protocol,routing_hops,congestion_level,time_of_day,hardware_age_years,security_overhead,data_packet_size_bytes,network_traffic_type,wireless_signal_strength,latency_ms
84.3254826318599,0.4471808510613331,4012.703063368268,2,3,17.0,2,0,6.652649878652182,1,789.5521329137416,2,1,294.99782895527363
46.01471795523476,0.2370838274470277,2043.844226011392,0,2,14.0,0,1,7.179990376414878,0,456.9165504308108,2,1,47.64984706609239
36.24799394013517,0.7058535095448146,1386.9097860491952,2,0,1.0,1,0,6.983029825719936,1,973.758865808454,2,0,241.5922980410081
94.04024412314392,0.3638549608938952,3029.275047306468,1,0,14.0,1,2,7.793343133738405,0,796.9639173954231,2,1,70.61932152550197
63.393559049774865,0.0520850551176768,3743.527199704466,1,1,9.0,2,1,0.9722225026632492,0,975.3089342583908,3,0,222.92215029416008
77.448758768732,0.847277190921375,356.75973139551405,3,0,4.0,2,0,6.562254691401423,0,933.671583242391,1,0,97.90960817153277
67.94421316633458,0.3516279505573549,751.614679562582,0,2,15.0,1,1,4.364141804875463,1,828.102466662943,2,0,240.8917833710762
64.23597091637447,0.9540091668674407,2896.513529068147,2,1,2.0,2,0,5.504702617754552,0,990.5942518723416,0,2,128.43233890978686
63.393559049774865,1.957007571294155,3925.4925224737817,2,3,10.0,2,0,5.512369581443775,0,171.3546825148195,2,1,211.90424560345167
63.393559049774865,1.635562196289348,1747.620711540229,1,0,4.0,1,2,1.0979702273304488,0,991.6105842264576,2,3,52.5729318799831
63.393559049774865,0.7851822734975191,394.5577595845722,0,3,15.0,0,2,6.497102707402186,1,892.0226112025144,1,0,189.3041493590076
34.278497915825994,1.6710744976150147,3686.907439608236,1,2,18.0,1,2,7.897698380923421,0,137.92739267190336,0,0,286.10615863579017
79.8378254428992,0.7925127269532048,1496.3512141308538,1,0,13.0,0,0,4.507327030128482,0,1350.282869555201,2,1,240.80825501341465
70.50195556552396,1.1711378128855727,2.076468740827192,1,3,12.0,0,1,1.385348271544463,0,357.44480320748187,2,1,96.93492531047102
63.393559049774865,1.148685646747014,1609.2745683157998,2,2,6.0,2,1,0.0431156213668852,0,585.8643064927412,0,3,242.8459965817474
65.16658461577997,0.8815211991114249,522.988181977712,1,2,3.0,2,1,4.397703322469036,0,131.92098520767186,2,0,183.71483942029667
47.36948368431423,0.9581345035147404,4434.822051647933,1,2,13.0,0,1,0.7296181150766552,0,607.8361485527332,3,3,109.95814466655352
82.94596921289434,0.7672223144006403,2507.919649231025,0,0,5.0,0,0,3.691241657751538,1,857.6563841665138,3,1,259.6558750780616
80.87692437312876,0.9107713798821324,2288.884554852656,3,0,19.0,1,2,4.620155821207612,1,1360.799517227838,0,0,231.36870163522116
63.393559049774865,0.6271214400507577,4838.201262638062,3,0,4.0,1,2,4.773396076570786,0,943.8268671037306,2,3,94.0100618947352
79.03316038728045,0.6519466170083523,558.0774937014135,1,0,8.0,2,0,1.5373753840665625,0,453.89536588567273,2,3,25.028319148430256
83.56158699467687,0.1717188338308957,3613.5907709820262,1,2,10.0,2,0,4.305291232990496,0,277.5309574590111,0,1,115.39086503337924
69.80835589203639,0.8758181290085769,4764.911622787864,1,0,8.0,0,0,5.955840885434887,1,771.0921965999089,1,1,32.36941549727126
84.87574790587347,0.1837612588644588,4264.727702040916,3,2,9.0,2,2,0.9788259333886318,0,376.4614225812204,0,1,136.27019460600937
53.25937787792773,0.9432561932854524,2435.549361502992,1,0,19.0,2,2,4.5645906598915325,0,1203.4428450889934,1,3,184.90450523573105
48.757770615310406,0.4099380401079382,4196.777658230057,2,0,16.0,2,0,0.5617349153139841,1,328.5920753623707,1,1,222.47480884983625
76.29942178679664,0.9676905441721332,3632.926603873564,0,0,18.0,0,2,0.2859635314816051,0,496.96208360603214,3,2,107.2820114655355
84.5484553665714,0.2610575169575997,845.0447000074038,1,0,12.0,1,1,1.447815368716089,0,1193.5416340426732,1,1,64.31041870704487
81.02155978014915,1.120830893757487,3456.1208829159536,2,0,15.0,0,2,7.333484916686739,0,206.51809196854063,0,3,184.2937456944314
89.70850679071174,0.2590544518755726,4706.372724860826,3,0,10.0,2,0,3.691241657751538,1,1360.0109852470264,2,3,18.994060984969305
72.16985018957507,1.85184707345936,2487.215444489662,1,0,5.0,2,0,5.37068561122122,0,928.9903711578238,1,2,139.8771745573701
31.462104051112117,1.1892279653329436,4505.4011922292175,2,2,2.0,0,0,2.749507120212648,0,565.2096715655621,0,1,229.7174882555955
48.32741091045408,0.3094589333549995,1265.793269094185,1,3,15.0,2,1,0.4470270341391629,0,239.87643310713,0,3,172.73597195133922
38.182877504420816,0.9322353404538934,4053.0354808328607,3,0,10.0,1,2,2.6648402298520786,0,269.3631246339968,2,0,269.9512732440709
70.9773406389028,0.5322747542783972,692.1424213661286,0,0,6.0,0,1,3.691241657751538,0,803.0299501457894,3,3,103.9433211224092
70.24179265242142,0.8656376849164968,2435.549361502992,3,1,10.0,0,1,3.868988099173614,1,1013.0769644695408,3,2,17.76509056944749
84.98174947044606,1.2553687166727745,2880.515245980584,1,3,16.0,1,2,7.643673410101491,1,988.8280503823174,2,3,190.4005342524189
33.89780797768264,1.7772559716021372,3428.870942562731,0,2,6.0,1,0,0.833153443608408,0,145.67787600640662,2,3,200.1818666913116
87.09371464188968,0.7194767791385897,2684.832915090413,1,0,14.0,2,0,5.505912672292233,0,1464.7873075264142,0,2,169.7206919976319
48.55130872530205,0.088427194251454,3069.61013206336,2,2,5.0,0,0,2.1400039772184964,0,870.5958503322358,0,1,52.99075549100342
98.16189994998726,1.1208947932611606,3125.5342634828926,3,2,11.0,1,0,1.4634687229854446,0,669.4097638559886,3,0,151.81397305742627
40.71660862491581,0.1457983679878771,3022.527569405021,2,1,9.0,2,2,6.747211344035926,1,691.4009770688177,2,1,24.79099162428852
60.59680505419231,0.3108803202829753,4012.079177445133,1,0,17.0,1,0,3.701994940141384,0,1072.7212100283346,3,0,143.76589803369015
43.25665026107597,1.45976943355446,2005.137560954224,1,2,4.0,0,1,0.8828516496242607,0,785.7104528724308,2,3,153.8605351252652
63.393559049774865,1.5843894146924675,3254.108745820247,1,0,13.0,2,2,7.36066271380514,0,900.8379703345508,3,1,196.90183363829388
95.4133173016965,0.3792093338129028,4141.758764396384,0,0,8.0,1,0,7.213165809919753,0,978.7753910589696,0,2,41.93136414258026
72.93772069849993,1.8339195157499208,879.8400952605427,2,3,10.0,2,0,5.424898324829629,1,777.6047671662833,2,2,207.37038895122245
35.19789328752788,1.640496038985483,4694.782086575162,3,1,14.0,2,2,6.727170055497977,1,1343.5116563879187,2,3,200.8203396634626
55.21896858524808,0.9807772831588376,3479.002671188013,0,1,6.0,0,0,0.1948916977627117,0,560.1167985186187,3,0,114.8788108274802
38.35701107968521,1.7393689000644603,2253.5397380568224,3,0,9.0,1,2,6.251440897226332,0,136.7569271700149,1,3,63.68833838174837
77.67677221663249,1.8339125442745443,4448.92834451082,0,3,10.0,0,0,2.9119216233152443,0,411.5674440638973,3,3,79.77260204198586
34.045406649079595,1.187222591900246,1748.746580644192,3,0,12.0,2,0,7.07137672381497,0,1233.527867410407,2,2,236.27598105148192
60.22711251913176,1.67223407677383,3298.150988826193,3,0,15.0,1,2,7.311161216114264,0,190.45923070106977,2,3,53.55971682055955
37.60140094228855,0.7652493596348287,912.6366096615568,0,2,2.0,1,2,5.611905228036935,0,732.2367304421457,3,2,149.3811010776362
86.67298249921929,1.8299135689723816,3419.1038924085865,2,2,1.0,1,1,4.836473333068822,0,699.2973588580721,1,2,155.10959412363945
37.0453462490473,0.2251257770406549,297.8193251652347,2,0,7.0,0,2,1.7546358781768108,0,699.0275212179438,3,0,10.107043165607752
71.75097801463129,1.739626313695587,2435.549361502992,0,3,3.0,0,0,4.562684779562998,0,836.4332803495713,2,1,93.34884922581983
64.28043941124895,1.684024703290622,1611.3439134928224,0,2,11.0,2,1,1.0613559146100178,0,181.63601729592816,1,1,113.4509096339403
85.12090546266614,1.3362355034106443,3135.8859005412014,2,3,2.0,2,2,1.275676414635365,0,753.7230568350384,3,1,168.0502522161593
96.43534232685496,0.8215906972210225,1553.8567073501547,3,2,16.0,0,0,4.440401655761084,0,501.1146492770242,1,1,249.77644450874965
30.11091417658815,1.5278710652083003,4403.044510297156,0,3,9.0,1,1,4.68019950670628,0,966.7874737044484,2,3,23.120374071176663
55.27844966504151,1.915797871751473,4358.393890214476,3,3,10.0,0,2,3.5386423322460034,0,117.81235988571046,0,3,287.4799197858299
68.55378746131467,1.049460394977365,4610.739183665358,0,0,1.0,1,1,2.0047283770429534,0,845.8651857986879,0,0,216.8506515644891
95.8300631851499,0.7398257869495704,1901.3785339075455,3,0,19.0,1,2,2.210142445858919,0,1023.2105434477364,1,0,260.1055268691075
40.6587071999299,0.0975004215412831,1716.358950023986,1,1,2.0,1,2,7.6279855806799315,0,120.9832872322981,1,3,82.86395516770264
76.20896340767435,1.2215300321178413,1829.512185127206,1,2,18.0,0,0,1.0494613972860574,1,591.669895611602,3,3,216.9834238396882
82.80263204726549,0.6045188864970654,3473.2321812725327,2,3,6.0,0,0,3.5629091552683327,0,785.7104528724308,3,2,80.40277192800882
40.05584416209556,0.2978274738843958,4437.840123131301,3,0,19.0,0,0,1.5596214635304415,0,210.85486521846587,2,0,252.48531522032283
73.56996539511496,0.0873464161169566,1519.220291527682,2,3,7.0,0,2,0.4739858753674095,1,142.8466748395079,3,1,279.07188206899883
76.69805945864336,0.9757846291012782,2943.232826066257,0,0,19.0,0,0,3.440136792272999,0,1004.7818759156668,3,0,142.3883563721259
44.71822158220336,1.986141677510037,2416.827130582377,0,2,7.0,1,0,3.691241657751538,0,167.10251084282226,2,3,72.41900069177072
79.83150875655696,0.6783678917077465,4932.498502813552,2,1,12.0,0,0,2.184936526522522,1,1089.4423094479885,3,3,285.5400378452329
62.0986656072289,1.918070616328464,4315.403113089056,1,2,14.0,2,1,6.936290722134168,0,264.95754234487674,2,2,200.6338366470152
67.88002262065085,0.9676905441721332,4080.517934071049,3,0,19.0,1,0,3.9982621433830863,1,533.1815455262038,3,0,275.43344093303926
77.46988055564884,0.9801626435842988,2435.549361502992,1,0,2.0,1,2,7.222216321693105,1,404.2574453872833,3,1,215.0121084279781
57.4593888306851,0.7971914342415014,1831.209365390347,0,0,6.0,1,0,7.34362912111181,0,237.1384393646732,0,0,177.45612525288325
80.84950858306723,1.6398957176085969,3705.485316781471,0,3,19.0,1,0,5.253635749439899,0,843.1909310040794,2,1,230.22289174499173
66.4610088575022,1.7546708718896042,1729.7815703812532,3,1,12.0,0,0,5.099079823982629,0,433.29660220203016,0,3,117.67855766034342
44.76910355649952,0.9676905441721332,1285.929185687647,1,1,1.0,0,1,1.271871680176651,1,574.6818998056665,3,2,255.1159222239214
49.09421483991587,1.482221399486623,1782.2153001018908,0,1,18.0,0,1,1.1006106614597275,1,837.4209001513859,3,2,227.7876962531582
65.31169453565869,1.6928618556675596,4019.2328520107576,0,2,17.0,2,1,1.201387700134327,0,730.635454846719,0,2,129.06879954486794
40.30543349981087,1.7033537047375171,1705.0754850549315,2,0,11.0,2,1,6.822374785932622,0,1490.5620706175052,2,3,142.7059633869206
85.59137575507349,0.9035954038310384,1451.4969125232997,2,1,7.0,1,2,6.478738438649671,0,229.4612737573297,0,2,200.16023295132896
34.5497490523144,1.1057838843552563,625.0985603266163,0,3,7.0,0,1,6.564792657976269,0,785.7104528724308,2,0,150.44069626937642
63.393559049774865,0.9676905441721332,4795.269134383106,3,1,11.0,1,0,0.1429962212910709,1,1457.688350085634,1,2,142.7059633869206
67.75579612526016,1.865104909345648,641.8183252328491,1,1,10.0,0,1,4.904606849721807,0,785.7104528724308,2,1,73.81597084587405
93.84264538521931,1.0333241845753076,1307.8873477888396,1,2,9.0,0,1,3.741274424735008,0,1462.283035484469,2,3,269.1313063158637
73.97607872571072,0.4942856120768684,3450.9973047441986,1,0,14.0,0,1,7.445030861960103,0,1032.3021652410484,3,1,285.84262844009845
36.26567070100051,1.0874665968412918,1302.2499945984098,1,2,6.0,0,1,3.010022751657374,0,1160.7772753217616,1,0,142.7059633869206
63.393559049774865,1.8208045088436544,1794.6373966950723,3,0,12.0,0,0,7.434214558800256,0,1452.2722687555026,3,1,251.47538111978287
35.5668625538661,0.4610766951279972,1791.051256082761,0,0,17.0,0,0,2.482344164371791,0,1183.5244454055917,2,1,43.45376756580894
65.21038720159316,1.348529451607698,4625.45031523583,1,2,12.0,1,2,4.797880597276674,0,914.7662686961414,3,2,142.7059633869206
51.05658858789516,0.5919915008377998,4112.673760651135,3,2,9.0,0,1,5.960715465524882,0,1149.7413444284898,2,0,266.3259163902607
62.51509953646815,1.6803523517111274,1213.712346380347,0,1,2.0,0,0,3.89760358186544,0,1036.867177336478,2,1,205.1672702775732
39.43828865162788,0.891664939004899,3506.861244411678,1,0,8.0,0,0,5.746469119927886,0,207.53838595172076,1,3,68.83391881411163
34.52074974399859,0.3708501917048739,4995.135905998972,2,3,14.0,2,2,7.44190298417134,0,1373.193717835111,1,1,19.90902145581027
71.36895776693072,0.9121760342943872,3976.283583425433,1,0,15.0,2,1,0.180582344337048,0,121.04743485944157,1,0,188.92531080235557
74.6459074843956,0.4409258536069753,161.82418198573765,2,3,7.0,2,2,6.371511601786763,0,999.7339406518332,1,1,142.7059633869206
36.958496408784896,0.8998999421282368,3412.799662169674,1,1,17.0,0,2,0.4512088394198814,0,869.5782553577405,1,1,142.7059633869206
55.30963744189,0.0371399051754564,819.6190761550536,0,1,15.0,1,0,3.0278454903032355,1,855.9380170140366,2,3,233.3961153556172
93.98411292267116,0.6443538184784074,1136.3819367225442,2,1,10.0,0,0,3.691241657751538,1,786.0957527965659,2,0,221.3552924351606
82.53028421837796,0.6707789881393191,1853.4667195421032,1,1,18.0,0,2,0.0390549467003511,0,530.5412319615543,0,1,142.7059633869206
95.74647505514116,1.5219685191102843,3468.361540226299,0,0,13.0,0,1,2.046027090835966,0,1137.5245425230798,2,3,58.25429171426599
60.61902045865377,1.1619909130035238,4372.050989480551,0,2,10.0,1,1,3.5332426742609657,0,450.5654718716948,0,1,273.5967716195121
49.93698191754267,0.9676905441721332,3311.472504900697,1,0,12.0,1,2,7.605948264475056,0,922.0838019316336,2,3,122.697685690778
97.29885385418044,0.280675471557968,2249.930225470679,0,1,17.0,0,0,6.951188300659382,0,296.1869829320883,2,1,15.42987880273008
34.18283909120733,0.3870439782656267,3717.34605296992,3,0,5.0,1,0,7.616300397848647,0,537.8799133630891,0,0,235.3300631195299
63.393559049774865,1.8889814556646185,1113.5065751665477,0,2,4.0,1,0,4.403988103918741,1,1428.2734052728013,1,0,7.910345854400963
82.33444240178162,1.1985104203876202,1460.7921369849107,2,3,18.0,2,2,6.71751948750587,0,1213.5397040248934,0,2,280.0254327141332
35.35349696557885,0.98335337843879,1433.809101569104,1,2,14.0,0,2,6.126779037498175,0,472.6174021632773,2,2,33.9980637695076
63.393559049774865,0.6004327615588267,475.6168173898404,3,2,11.0,2,2,5.485053807390416,0,941.9079874222946,2,2,261.4484325861385
96.70272857841168,1.3835284807562982,1152.3376037912385,0,2,13.0,0,2,1.7226173910778853,0,893.0484986913881,3,0,142.7059633869206
94.42462149548224,1.86080777971812,2435.549361502992,1,1,7.0,1,0,1.852152188407124,0,193.0762841155728,3,1,132.10128126495852
63.393559049774865,1.829584401001852,1493.8163039755668,1,1,10.0,0,1,1.1380534200863217,0,1142.858052337076,3,3,110.46730183783455
93.92058127032792,0.9676905441721332,4154.207994078902,3,0,7.0,0,0,2.996420632510726,0,642.361051932458,1,1,124.35178346384824
43.54224337979653,0.4522126175908212,3004.026356335168,1,0,11.0,2,1,7.162931363209412,0,135.39741586883196,3,3,269.6439013737446
95.94801441840016,0.3480005319125174,84.56963949133957,3,2,3.0,1,1,0.0668544134363893,0,828.6786641846465,2,0,77.42305182754737
44.06266119753974,1.7829810640086876,2151.209019936078,2,0,19.0,0,1,3.402504555427022,0,1419.3954368656005,2,2,280.90881485742807
98.81259058823971,1.8789213831949296,1819.006511165901,0,0,4.0,1,0,0.4925954863666204,0,228.588963247009,1,1,64.78487458846891
84.9114130055751,1.8572214808432408,643.247405162359,3,0,9.0,2,0,5.72434829138062,0,861.2922361498734,2,3,155.36070197021823
72.65408675826748,0.2568251838006512,2997.3559476617297,0,0,6.0,1,0,3.691241657751538,0,683.5951768946884,2,0,64.09060796846414
63.393559049774865,1.7156974393439708,3279.335392141655,1,3,11.0,2,0,0.2660135644252808,0,1433.4611012005892,1,0,179.8225950026225
75.44464496610854,1.3297706325116294,2318.3048280297544,2,3,8.0,0,0,3.7322763271260895,0,556.0071332657794,1,0,299.0488353474961
37.65715606313503,0.6869202455894314,2068.2874209936,1,0,14.0,0,1,2.1106845422017795,1,1402.5471750999177,0,1,72.3809344896917
92.46622559483134,1.8164457751679837,1139.9261216226046,1,3,16.0,2,0,4.519248537578683,0,802.2755229545048,2,0,142.68232214836422
77.39003465441252,1.73542084555929,428.9322420010404,0,3,5.0,2,2,3.8040877851291306,0,781.2129725855345,2,2,12.21415997798622
87.96606812614809,0.8933793114382975,3646.012410222947,0,1,9.0,2,1,7.894315383428838,1,1053.6664367497378,0,1,287.31382570380816
36.74813529850305,1.0789712065283776,4765.759348882152,2,2,11.0,0,2,2.558353989698716,0,1037.7934639569398,0,3,120.00176092686472
91.43105246734076,1.9471801957458448,11.239323347427632,3,1,17.0,0,2,1.31833850601984,0,253.25932722618583,2,2,194.1498434952297
53.60008452209248,1.774441935865816,1316.844793712528,2,2,6.0,1,1,1.6843592853585854,0,1078.7230043490372,2,2,42.45336518455367
75.73018320233021,0.8720898988802288,622.2354955639863,3,2,1.0,1,0,2.5176799448709115,1,266.9718478977116,2,2,188.44624742548615
87.66698880011182,0.1800127236737769,1519.5174039161227,1,2,5.0,0,0,0.7233270931397975,1,592.4849439871958,3,2,141.51274188682046
68.27542530990016,0.7202300933711594,702.1435906127732,1,1,11.0,0,2,1.6978674316058262,0,265.2895392837844,2,2,98.43091780273608
32.45409951963318,0.4620909434031759,3599.986565347141,2,0,17.0,1,0,3.292074957617472,0,1399.2330179741257,1,1,269.1994045338674
67.2252659616479,0.7774274654944473,4210.921028019769,2,1,19.0,0,1,5.611569661419968,0,135.09669159059194,3,1,55.17209633241523
93.7875673925434,0.8308041065840102,3623.224157797665,0,1,4.0,0,1,3.518949555035798,0,814.697326037269,3,2,122.46694632439048
42.25928831373712,0.3381848789133945,666.4168693051026,0,3,12.0,0,2,0.6344205675023016,1,785.7104528724308,2,1,179.61886753082848
49.25563606939615,0.6530619955533821,1025.079358499605,3,2,13.0,0,2,0.9699894872505554,0,1088.9873396104126,2,0,223.5395220728624
83.92267138254687,0.5544109487414919,802.7147005727725,3,2,2.0,0,2,3.780944663862927,0,984.0163627103314,1,0,257.5226408333466
40.14386971087464,1.8163684466380647,2235.5248956885184,1,0,16.0,0,0,2.392205955551625,0,1071.898345096681,1,2,286.51712208595256
58.39076196288204,1.7511877747006366,1433.6934467092206,1,3,19.0,0,0,3.691241657751538,1,1324.0763691849768,1,0,174.68728205196263
64.43679373010966,1.5391665563859305,1862.9262204113209,3,0,9.0,2,1,3.480656239152239,1,1211.89014788102,0,1,220.7385687252124
63.393559049774865,0.9676905441721332,3133.0678937731777,0,0,7.0,0,1,7.848251371994568,0,1385.9095882209504,0,0,216.5532015478016
83.58852928301826,1.181822465715832,1452.193536721653,1,2,14.0,1,0,1.001910267873359,0,1325.5131191823032,2,3,112.21948430293772
83.8118845258808,1.143028555839612,2125.014393125071,0,1,10.0,1,2,2.382178861846584,0,1250.558767494733,1,2,64.6240966551257
95.62250355964932,0.3024793132913366,4127.77344650261,1,2,17.0,0,2,2.2752933008526544,1,594.8382682699698,1,2,269.1461797551363
62.17831762936167,1.1281290353585491,299.2860834418898,2,2,11.0,0,0,6.6122321415642125,0,478.126299182604,1,2,285.2219619320933
58.76061025429021,1.2623016992716098,3752.230027116348,2,2,13.0,0,0,0.205521126792413,1,237.12780079764013,3,3,274.525357879718
86.71862649876812,0.9676905441721332,4136.654163078524,3,1,1.0,0,2,0.1854513653540284,1,104.3869135518415,2,0,129.6207305280322
33.10387858495292,1.900167889336491,1901.606152285776,0,1,16.0,0,0,6.879741997428471,0,1345.9814771995304,0,3,100.12345469020822
36.13066543054808,1.4361189214036132,4597.925970093353,2,2,4.0,1,1,2.5067243580235603,0,785.7104528724308,0,0,276.5158435915181
63.393559049774865,1.719592947311674,3747.0569193014417,1,2,10.0,1,1,5.172091228488828,1,1062.9800068013442,2,0,212.92299575988844
34.08499505149778,0.6882885990156498,2328.7695601330784,1,1,12.0,2,0,3.483123038908849,0,640.3878589868639,2,3,128.23584141834309
48.41254735033632,0.5157571511308825,2250.1742633181475,2,1,19.0,2,1,4.06615021645168,1,1314.1103757942997,2,1,248.91283490744564
63.393559049774865,0.1908281231595896,2379.776962699033,1,0,16.0,1,0,1.080701913926668,1,672.9693777145408,1,0,104.47840794329416
68.25284384042399,1.908129721726579,2266.0097973442057,3,0,17.0,0,1,1.0247119482336815,0,150.73493970728617,1,2,134.93858922854577
59.47607274841473,0.9676905441721332,1560.753956473807,1,0,17.0,2,0,1.769461323772699,0,1217.5215700974452,1,1,268.39261153354045
66.54602195453757,0.5779009205066359,1017.6576409377462,3,0,2.0,2,0,4.317819645074375,0,785.7104528724308,0,3,86.66922821951586
63.393559049774865,1.1299977622394697,3163.8110980918377,3,0,16.0,2,0,2.291226504005605,0,1423.2644654088,3,1,267.68557798018315
39.72492764552099,0.2474105532629773,1854.744164590622,3,1,2.0,0,0,5.133530199935436,1,390.9330461435395,2,2,67.66037665049667
76.63344402524623,0.2478846234909286,731.2776450879427,3,1,1.0,0,0,4.666243381287403,0,1392.9957617656264,2,2,73.73554879406709
60.11275388584466,0.950276389874562,2684.01394736072,0,2,1.0,0,1,6.523270236957873,1,636.9665666954776,0,1,93.0898822867902
44.036852309989015,1.6588465349004058,4667.997488760778,1,0,3.0,1,0,4.490806790627959,0,576.9908231099896,1,1,255.1674214016597
71.95968159233178,0.0105305167416589,3422.3287557619583,2,1,15.0,1,2,3.797351074506372,0,1346.4830069854563,0,3,133.2671935661485
33.22103385866277,1.9429147226060792,4701.798300922004,3,2,13.0,1,2,4.706094380595786,1,959.4199032469752,3,0,75.80096828807598
95.662723276289,0.7690136817913547,3663.6654083804897,3,2,18.0,2,0,6.786173733316141,0,1490.4663813682416,1,3,129.90210248006656
35.303118081084435,0.6299238523180515,3546.3378758747854,0,2,13.0,0,0,2.9346318258760578,1,887.832972376917,1,0,14.776347491641474
46.69621456782098,1.0245068677860651,3623.203386860556,2,3,10.0,2,0,3.481869497262944,1,1058.81802037811,3,2,142.26644772545976
78.8652176621732,0.9260160386531118,4527.408363094231,1,1,16.0,2,1,4.477566481863454,0,952.0518630380368,2,0,31.62086975588269
45.57489386510196,1.80130966163327,1824.4106050057328,1,0,3.0,1,1,6.67438660540331,0,102.15378570964218,0,0,70.69448929141682
62.296749194056,0.515032675163011,4208.1344599954045,3,0,2.0,2,0,3.206679027839453,0,785.7104528724308,3,1,172.59970511846552
66.6922132746904,1.3988561606394032,1980.111854218899,2,0,8.0,0,0,3.396306501840379,0,969.7770828965906,1,2,256.7214493080585
80.86833206926941,0.2207412665025041,448.2723876174518,1,0,9.0,1,1,5.499300267027164,0,722.0538986815747,3,0,209.46237468126552
58.99089420474386,0.2789771867950601,4491.059592589797,2,1,3.0,1,2,2.295914725414703,1,1190.8188493474895,1,2,108.86036241330952
51.014174279064605,1.0088955636740422,863.5032670066377,2,0,5.0,1,0,4.165112237356416,0,369.663664923487,3,1,22.145789268833116
39.758950088044095,0.8618822846694494,711.6941648210891,1,1,10.0,2,0,0.2441248044190977,1,512.3764440431553,3,3,257.2531029530737
45.81472794282992,1.36686099491138,4244.788634548052,0,3,18.0,2,2,3.691241657751538,1,969.6830809809826,3,3,31.816077477737007
75.89464198377408,1.077474823011885,3526.993082384437,2,0,4.0,0,0,4.178961574259306,0,372.2081568300775,0,1,113.38279527137614
37.37404311728251,0.9170749648839188,3099.634118751794,1,3,14.0,0,2,2.6409341885887088,0,362.4049652718548,2,0,290.15510784135665
81.51209871771539,0.8300942980305324,4010.59191465498,0,3,19.0,0,2,6.315371782279548,1,1196.196317007537,3,2,90.3885462626582
57.279049910357344,0.6500749483465122,1929.4893114400809,1,3,8.0,2,1,4.702092501872898,0,400.3771501278356,3,1,286.6991320926293
43.95359477113794,0.0850736328176902,3717.411749351683,1,2,17.0,0,2,6.9455803805594725,0,630.5724364414664,3,3,142.7059633869206
91.98342055525852,0.231544483569057,1313.626228114301,1,1,3.0,0,0,7.044919705065964,1,1057.7571565913013,0,3,275.9063224230385
62.32576912865854,0.5533504393344308,3022.449619457912,0,3,7.0,2,0,2.790154570974249,0,368.83163454954433,2,1,41.98098195629325
42.325138980459805,0.362240774372577,1787.8643843676757,1,2,5.0,0,0,2.112492474562216,0,134.1975311581557,1,3,161.00544995854762
95.41412959970953,1.8207280277207247,2231.257614835324,2,0,12.0,2,2,1.3091710662640734,0,573.1014031568702,0,1,35.52872705101712
81.84019209586609,0.8952506066387211,3745.811995162412,2,2,8.0,2,1,4.39108764632244,0,960.8937775933535,2,1,263.9534869855281
92.46037024408064,1.186971809262944,3450.639028433316,2,0,1.0,0,0,4.802211814297673,1,1234.2389542373105,3,3,298.9820744221786
40.73729783021192,0.1229856833315619,4715.122660024887,1,3,3.0,2,2,5.436061838497615,1,646.7699072093395,2,3,81.44748087579532
80.36773216828192,1.7445800208787414,1254.9439812557855,2,3,14.0,0,2,0.6850721898698247,1,1372.7934025889676,2,2,292.45388573268065
56.7807293072739,1.1736780385845726,3017.593554733812,3,0,6.0,0,2,7.085304700743391,1,705.9347729631976,1,3,146.9448350966662
95.7820921248867,0.1002880852612884,138.07707196102467,0,0,5.0,0,0,2.622749472288441,1,1159.543734737636,0,3,256.10266821205846
82.56385164272255,1.8932879588304288,748.5188503600873,1,1,9.0,1,1,7.618094327658857,0,311.9732699191805,1,3,147.1214194481665
83.53794037095582,1.066074008773789,4723.267810105917,1,2,2.0,0,2,3.4633772141353045,1,631.0605941839427,0,1,169.1245662530224
63.393559049774865,1.5431872610123585,4715.128258626494,0,3,13.0,1,2,5.787930872489305,0,1100.6650350157956,3,2,162.169202369584
71.58135164890251,1.877909949880096,1534.7277848993035,0,2,7.0,0,1,3.158463134547848,1,1282.996721449303,2,0,122.61974060897909
49.939330279000686,1.1250360570379934,3616.0499647076126,0,1,19.0,0,0,0.0867721487678734,0,281.0831993791968,1,0,87.88540184772205
42.94141300334803,1.8301030655203765,2636.225775571895,3,2,5.0,1,2,3.691241657751538,0,817.921553544226,3,0,81.42498174090184
43.57583556863324,0.925915941759734,4369.41126123779,0,2,7.0,1,1,6.011183224318658,0,517.4961206402402,2,2,221.7427779601156
66.53470067652793,0.8330459758920896,4570.287873265504,2,0,9.0,1,2,5.34165723141392,0,1108.1199022849542,3,0,274.27762856364126
40.44085345249542,1.7369102319085683,3212.56085359859,3,0,18.0,1,0,4.577354231115742,0,150.0544519167758,2,2,165.8429193149437
50.63109051725719,0.789139361701588,2744.8349779349114,0,3,11.0,2,0,3.4407329743646056,0,324.42441559268394,3,2,71.19046883519954
63.393559049774865,0.9879250718591426,3705.1833343140897,3,3,6.0,1,1,4.062473880443752,0,180.6601057570373,3,0,297.49985625290435
97.35901107279352,1.22532828698593,4325.17698528125,3,2,10.0,0,0,0.0518658820097543,1,158.72842090763623,0,0,216.02742290850824
33.85821644619834,1.2755250138366614,4284.110793130109,2,3,1.0,1,0,3.2502303473915344,1,268.8852818877323,3,0,148.38185537682884
97.46183711399463,0.431070932747752,4760.259877410304,2,0,14.0,0,1,2.180650138090892,0,233.97322475281263,2,3,282.93474781024884
